,0
166,0.7346810309502741
167,-1.2403352071089373
168,-1.3286109156241106
169,0.37181773748439667
170,-0.5399629180102715
171,0.8388488832062708
172,-1.325822683306025
173,2.129290202596261
174,-0.8055964591937043
175,1.1581867934576153
176,-0.404188638395078
177,0.3033526424096303
178,2.6836757555708224
179,-0.24841695404788555
180,-1.1374753345886077
181,1.8420635133615275
182,0.11240239090672732
183,0.8869917890303748
184,0.024151474300643495
185,-0.27705710139158474
186,-1.2360048166078146
187,4.085776137005993
188,0.21576501295097633
189,0.9534804598872397
190,1.5475347894704787
191,-0.9736364578198877
192,-1.5433409719338904
193,-0.5631944262240739
194,2.8600536727375703
195,0.4430668080961182
196,0.2559524238965236
197,1.1720950948641977
198,-1.9896453225754724
199,-1.6397643197656726
200,2.4927679086334056
201,0.6219307976521304
202,-0.7508351445455363
203,0.5992221750882218
204,0.5164143804030608
205,-1.6694373234267603
206,2.738369118112949
207,-1.9774158094801104
208,-1.3089992041237528
209,1.436770048602535
210,-1.0829262308254304
211,-0.09049391299720105
212,0.5792484891391725
213,-1.5411257856742
214,-0.2556587258065343
215,1.2083966610597874
216,-0.7685060745394182
217,-1.6856222813830524
218,-4.486212401605899
219,-0.7129213644400396
220,2.2316683793012286
221,0.5892281727129163
222,-1.369518267460471
223,-2.4035495007613616
224,1.2715759097792179
225,-0.2649382040016909
226,3.127907747034677
227,-0.8977175698093067
228,-3.873692140812472
229,0.7583245461332576
230,-0.45371446383061775
231,0.11176262163399531
232,-2.1271964685067615
233,-0.3862052304179819
234,-2.645858290915013
235,-0.9282509156868011
236,-2.030258458257865
237,0.4262300094403333
238,1.9766131386080608
239,-0.7635330603390255
240,-1.2108368570113845
241,-1.079307383729831
242,-0.6323317295763472
243,1.8442951575384086
244,1.3117692000499865
245,-2.6074040046479463
246,0.7885514913792381
247,-0.02134438819829058
248,1.2633763828452609
249,-0.8609353490809606
250,-1.9421577416195392
251,2.4765738394230987
252,2.752747294267531
253,0.5160485167926658
254,-2.986236417071802
255,3.355863608046225
256,1.4236154949431956
257,-1.6313482404932147
258,1.4416903663996794
259,1.184147803547056
260,0.9827709315110926
261,-0.3677923423099176
262,-2.060248445579181
263,-1.2163704309379775
264,1.697326721392346
265,1.5194131851707053
266,0.9971117918067113
267,-4.447047509185815
268,0.3999486655274259
269,0.18978666304554895
270,-2.165627158811069
271,-0.9586677323572758
272,-0.7551000099587517
273,-1.144984907284696
274,0.3183030375987364
275,1.3932374849676805
276,1.3406978645783745
277,-1.7199140699696804
278,1.1396565721759926
279,-0.49639048856496726
280,2.102274627641642
281,-1.280250417600468
282,-0.37429691937240617
283,2.511064055681731
284,-1.6681910616708948
285,1.2419216430597388
286,-0.8429714076197294
287,-1.657497050236894
288,-0.657205857575203
289,-2.3650088746053313
290,0.22946079484972418
291,-1.3231686159964315
292,-0.10587536108004336
293,-0.5689110936161497
294,1.6791349237598276
295,0.8089778573935713
296,1.6711527513087359
297,1.0485747623215487
298,1.8272461267992348
299,-0.11767710155714974
300,1.9609058878628667
301,-1.0281153380813965
302,-0.4220846286186215
303,0.7691496639112111
304,1.956036416306464
305,1.737375917815299
306,-1.6665132695541152
307,-0.34575175420264703
308,0.17229951821065365
309,2.3944749557676985
310,-0.32828480882286193
311,1.104087744016039
312,0.9727269662005612
313,0.018256415270897608
314,0.7622812891502221
315,1.9791913101905192
316,0.2109277290254345
317,-1.1493903956075726
318,-1.6014744720165481
319,-1.883718913634186
320,-1.6563433615559837
321,0.6299446860771332
322,1.0679613279488664
323,-0.9612561681156728
324,-0.554784147611296
325,2.9268484491522853
326,1.682244603928751
327,1.7703465886282828
328,-2.0031663530145214
329,-0.7544112289498622
330,-1.021994881494505
331,1.1722566740564264
332,1.367093837072981
333,1.321394546162553
334,-1.5723948060083512
335,-0.3217154538247048
336,-0.4433536986123333
337,-1.1248422730864847
338,2.749305838576716
339,-0.3768385196991731
340,-1.3302056201864891
341,-1.8676170040391367
342,-0.3388227430998998
343,-1.622135876585577
344,0.669512614148145
345,1.2575857084959174
346,-1.6276610870215462
347,1.4359301868444008
348,0.06865192423495312
349,0.4922882272752384
350,-1.15289878867755
351,-2.2549925181783785
352,-4.156764422493269
353,-0.026808266921610868
354,-1.47849789264313
355,-1.2249707213609815
356,-0.3988783023924877
357,0.955493218772779
358,0.89153911600811
359,0.742748848628652
360,-0.08054442443154924
361,-1.778183778178847
362,-3.398638546488001
363,0.1291318649396738
364,2.2528687879552485
365,-1.6723093032408085
366,-2.273503732551769
367,1.6240362506993267
368,4.119012902078734
369,1.0683046300232943
370,-0.17107189484083554
371,-0.5989931730976358
372,1.15756932412554
373,0.2865680922767732
374,2.169980548692897
375,0.5623674835925861
376,0.15788419640523918
377,0.5129279630763992
378,0.8053568832910664
379,1.4258158718293812
380,-3.617241592149747
381,1.8580113650480996
382,2.2274240852209672
383,-1.3290763125223746
384,-0.8603128654849258
385,-1.3788821473306057
386,-0.2548333992218602
387,2.198490751009066
388,0.22925891614890115
389,-2.125921371559241
390,-2.4095735035068553
391,0.42876629941601135
392,-3.960784884524587
393,0.7141676203063307
394,-1.8096881461668386
395,0.604451289537783
396,1.839362888097603
397,-1.1256448766456868
398,-1.4202956928798023
399,-1.1338141868985026
400,0.6065438168191633
401,1.7010754612467205
402,0.6524746558927442
403,-1.2350552988997685
404,-2.4493325933640864
405,0.7917185120838346
406,0.47590792185536535
407,1.1542313660862353
408,1.5327890227361578
409,-0.28923325378785125
410,1.4783816766402302
411,3.172720510378409
412,0.690971220978798
413,0.19864607667326936
414,-0.37303117010669
415,0.2695562536190849
416,-1.6154104508513814
417,0.300244654760307
418,0.4574676199239899
419,-0.5644290789583487
420,-1.9887746507807578
421,1.6942737877344864
422,-0.6057288974452022
423,-2.838573152073564
424,-0.36450340340518206
425,-0.47840832680391665
426,-0.5624060019279886
427,-0.5545752504998488
428,0.06194492557960934
429,-0.15290057404109392
430,2.3456684540008017
431,-2.267990717870372
432,-0.3422506663118039
433,1.5591000420407102
434,-1.292727747092754
435,-2.170138346930642
436,-0.5225963183855926
437,-1.0850374380816157
438,-3.3595717055677823
439,-0.5809243593507735
440,-0.22327162203603304
441,0.0009964280514787325
442,-1.302752414511156
443,-1.4441626652979591
444,-1.0529361624598454
445,-0.1485189408292972
446,-0.2733720796665575
447,-2.398110154707643
448,-0.9066836834531968
449,-0.1434490027961883
450,-3.464827483646022
451,1.289496995914195
452,1.2352071627971242
453,0.2315149624320762
454,2.2710210755032576
455,1.3897547477778847
456,1.029871581431569
457,0.13678369125803191
458,-0.12342836949605315
459,-0.9314259071816134
460,-1.780053439370702
461,2.206944654055057
462,2.7034382154651717
463,-0.8903553741057396
464,0.06491873178265195
465,-0.927570486640592
466,0.9212843441300026
467,-2.658754073360754
468,0.668244027122286
469,-0.41019531880747384
470,1.3646623818527281
471,-1.585983454492257
472,2.1148240876553097
473,-3.468085833910958
474,0.27028166694619643
475,0.9112813406542091
476,1.01423089797321
477,0.9578585398519786
478,-0.6795765344958413
479,0.13914845126561556
480,-2.2032251304138133
481,-0.9380733344910167
482,0.8882966384082401
483,-0.3822935119250832
484,-0.2834000684648176
485,-1.177755457193874
486,1.2130874436207606
487,-2.1290857100663136
488,1.5659702393030723
489,1.0345889162504482
490,0.24800572770435275
491,-1.7542814135946592
492,-0.6792396641897751
493,-1.3279794098807587
494,-1.3480277121488888
495,1.3954416942368815
496,-1.7739624754612286
497,-1.5775573668130294
498,-3.209098992906608
499,-1.4446605466943903
500,0.0456179716463988
501,2.3621562123399475
502,-0.10636898128229862
503,-2.5775697847089223
504,0.5796755272791303
505,0.24410598487604748
506,0.7017424473409064
507,-1.1096302167882965
508,0.8427466978521094
509,-0.5995871651247213
510,-0.06990393754533114
511,-3.0038184162019763
512,-0.013843308122836531
513,0.9131046616759718
514,-1.0058264367141705
515,-0.3502085610195401
516,-1.8277055489113223
517,0.7237921719557914
518,-1.3168868724695808
519,0.40589147391277874
520,0.19900192690246088
521,0.4233065037729343
522,1.6391199961634362
523,0.19025796305983722
524,0.3700801954455442
525,-1.160692933990458
526,-0.5594553953176351
527,-1.522622590451686
528,-0.46576586268655523
529,0.5521603789328151
530,1.1708474869278127
531,-1.0129960374710578
532,-1.8031000706232168
533,-2.1464721157914695
534,-3.2968178501542043
535,-2.0209533264243893
536,-0.06765913351245328
537,-0.1525016504203901
538,-2.01721088491072
539,-2.3155756249338566
540,0.13591792292503815
541,-2.873558883205403
542,-0.7487248716355439
543,0.31276109240500105
544,-1.291104360451414
545,0.45858303246716997
546,-0.7227687225617648
547,0.13356819125822078
548,-0.8550709048956121
549,1.4266616230452522
550,-0.7092322065141822
551,1.8881209623302229
552,2.050795554269453
553,2.1414017700646726
554,-0.8106285815005044
555,-0.16220522356938727
556,0.7220491687004036
557,0.6840109113790209
558,-2.2449149473546535
559,0.021071895073644875
560,-2.412757944733118
561,0.7647425272201069
562,-0.5587209327734883
563,-0.14474279595646175
564,-0.4927418465486547
565,-1.8117437526557056
566,0.9516556814940765
567,1.0801815155931254
568,1.3186561380649502
569,-1.4499855122866692
570,-1.4080856788723115
571,-1.4238983812729349
572,0.47934410397016425
573,-1.2554995886124012
574,-0.21268681159448777
575,-3.2391706187203693
576,-0.480614746589698
577,1.6828521199656392
578,-0.3680754886779235
579,0.5064290506515787
580,2.628555734230811
581,1.0416974128887846
582,-0.9161875953555202
583,-2.548601086081212
584,0.571541553145852
585,-1.7789909949189764
586,2.147920243896004
587,-1.3559178697483756
588,2.757161029223799
589,-0.3085582954793458
590,-0.43304903589459776
591,2.1745604713122373
592,0.6973818119870807
593,1.4011460035946612
594,0.6974705220364468
595,0.2571674076882089
596,-1.619562031710839
597,1.2071596031899168
598,2.5549356433791477
599,1.9896170644941917
600,0.2274533307472221
601,1.8715198281144447
602,1.1373884162679253
603,-1.84808387145848
604,-4.627591659153033
605,-1.2144340161194316
606,0.3991296143075605
607,-0.48845700137877923
608,2.4545570867942517
609,0.898754443700295
610,-0.6538470179516923
611,-0.4014329484581808
612,1.2615175427624408
613,-1.036412086594512
614,0.767053930254431
615,-1.5590621941718859
616,-1.0918404171766303
617,0.8112154530675163
618,-0.8836088252760117
619,1.699623646008788
620,-1.363020698688519
621,1.6083112316817954
622,1.5241445040470434
623,1.285414661660212
624,-0.88044422822673
625,0.1432167524552726
626,-3.2342659267333103
627,0.6526540159143684
628,0.1242821197519276
629,-1.6642976461789774
630,-1.0241765465134782
631,1.7887561725429868
632,-0.6138161640272604
633,-0.3736494206919231
634,1.2755886366449727
635,1.5398162948989653
636,-1.5878759559125792
637,1.7802048250390603
638,0.7136125178267504
639,1.581832994121232
640,-1.3348147828362258
641,-1.4426543706641655
642,-1.41220309916199
643,-0.3892665372470306
644,-2.800324100169541
645,0.6702620234879988
646,1.572193662120913
647,-3.2682830947031127
648,2.142563987727162
649,-0.16823213054900482
650,-0.0762758206672344
651,0.2964039158575529
652,1.0240345544576592
653,-0.9126246382682863
654,-1.71674718782502
655,-1.5292169474132074
656,0.5249444670917229
657,-0.7216476545262033
658,0.2015666636641888
659,-0.8423866511938847
660,2.198684697801382
661,-0.20409957458374406
662,0.5595457460882892
663,-0.646854342474249
664,-1.4228718748301863
665,2.3129707540449167
666,-0.11119201216355959
667,0.12538903453121303
668,1.3488302616689314
669,0.7259637856697536
670,-0.5371961089305428
671,-1.8850273275290006
672,3.6687142343074894
673,0.5698271654093625
674,-0.3280694415290555
675,-1.7024061943581548
676,-0.07069760836283424
677,0.9971117571473891
678,-2.947437366176067
679,1.0417757487065948
680,0.7919086021556765
681,-0.8474006063059095
682,2.0527986244515106
683,-0.32325894400450894
684,1.1115579711750971
685,-0.08190955827226323
686,-1.1859753081192093
687,2.375395056180301
688,2.647649103778293
689,-0.7289970816302744
690,-2.1655801489920985
691,2.739371513256984
692,0.535020769428549
693,2.444490632738107
694,0.019891163190946012
695,-1.7022175022844297
696,-0.5356016666112422
697,-1.6218272032513599
698,3.636608664556339
699,0.744569849920169
700,-0.7468810639420278
701,-0.8758263399563141
702,-1.2303412541347913
703,-0.3970792604320362
704,-2.3268944668592217
705,-1.121252192636866
706,3.1969388559985292
707,2.334063823740581
708,2.6694959757790766
709,-0.5911316379980376
710,-0.5847387056641873
711,-1.0354857863230322
712,-1.4205174201221695
713,-0.27055682261178116
714,1.7154436062855507
715,0.94830725259005
716,-0.2993232592092495
717,2.3545736541105025
718,-1.8736999167118185
719,-1.4138695432492094
720,-2.672479479359869
721,-0.053155163170318175
722,2.170238904397797
723,0.3617554013396515
724,0.5250774853684258
725,-0.9476611910880456
726,-2.030182491908583
727,-0.40532142547671624
728,-1.3113871389435894
729,-1.8904686998295992
730,-0.36498842375459123
731,0.7479849959331043
732,-0.4288396023763518
733,0.5546973269806448
734,0.30266332455578676
735,-1.1854150436148387
736,1.99286532812427
737,-0.21077956030085693
738,-1.2790962176458072
739,0.18308294199230377
740,-0.3859188936501695
741,-0.46689905868925724
742,-3.0239105863246767
743,0.7096913275380681
744,0.9744642839516143
745,1.782094663913691
746,-1.3726164631930895
747,2.1265093368482204
748,-0.7821696321205511
749,-0.6527135544071794
750,0.4262761531372116
751,-0.9035695287565677
752,-1.8976790471396339
753,0.9663487752815978
754,2.0985431199995004
755,1.3091556603044212
756,-1.7632673535163013
757,-2.053378815381985
758,-0.016688235014758218
759,-1.3305848938650278
760,0.27204115262848155
761,1.0338260690378196
762,-2.1187089817981373
763,1.3679813731131285
764,-3.235615165884165
765,0.5232867011192781
766,-0.09473550117244849
767,-0.6074771876531241
768,-1.9788505122468385
769,2.3918209427186152
770,-2.1657382483168135
771,-1.083061613836356
772,0.5017803684906404
773,3.8067804933972007
774,3.519426097245241
775,1.5466588102069454
776,-0.43688974560229876
777,0.6502223412767524
778,-0.6711216495082799
779,0.006875479547484124
780,0.8364111340981342
781,-1.4813120664395747
782,-1.9445352243754785
783,-0.1468009253098317
784,0.11840861137977121
785,-0.08988664975817057
786,3.7186225451667423
787,-2.388728837412777
788,-0.4680935967740464
789,0.719433141651834
790,-1.00596628951561
791,1.9918089391143428
792,1.077442929956508
793,0.7331954683712097
794,0.7805024248387666
795,1.2155967191712385
796,2.3509572930919047
797,1.4048760629726198
798,-0.26660281700061045
799,-2.621423302658266
800,0.09794004484330035
801,-4.521572865047116
802,-2.3269550732840676
803,-1.7144763516644002
804,-0.20219671905722478
805,-0.9493909626256039
806,-1.1025093509830024
807,-0.7305610596901008
808,1.0613978355437035
809,-1.1093004576718686
810,-1.2826069385383985
811,0.07346486330246083
812,2.3821224120862188
813,-2.6608615342767674
814,-0.797086136370031
815,-0.7394111103690739
816,-0.06674034765406432
817,0.901334741785136
818,0.07489191550371353
819,0.07616290369000459
820,-1.5692861040903612
821,-1.4874303585974975
822,0.5124573525169895
823,-0.2850333502652107
824,2.1115441214653896
825,-1.6095957144130162
826,4.471796874114348
827,0.703002995694182
828,-1.8575182345191774
829,1.9798615135313773
830,-1.81308135018601
831,-1.546959985382718
832,0.13571501439946776
833,2.3491089934893896
834,-0.9654483752286185
835,-1.7251801530921713
836,-0.6065838280498217
837,1.2675994539296451
838,-1.9529560385307783
839,-0.49037823860753516
840,0.8591459798929353
841,-0.022937389566263927
842,-1.07347090408663
843,-0.4738241061020562
844,1.9905520021993819
845,1.936622694696669
846,0.2775404119802744
847,0.1530755686642591
848,0.09975727016324581
849,-0.6542358180616086
850,-3.2214028193080013
851,1.2550341882005935
852,1.7336381232723421
853,-1.721362536764754
854,-0.46667758505370044
855,0.6213565233096762
856,2.102395463863522
857,-0.16978146340267158
858,1.4050422600898387
859,0.17091396445438695
860,-2.1816903863397825
861,-2.3841494660164013
862,-1.166492942313983
863,-2.1931462479522197
864,-2.151047892272735
865,1.2546554806304553
866,1.5226266012192526
867,-1.9239726860945807
868,-0.7540869248770043
869,1.8303350567629988
870,0.5083979931672722
871,0.34312768342785854
872,1.070363582762727
873,0.5910344951107557
874,-1.9120399444317548
875,0.33262184525113103
876,2.5674960642083486
877,-1.5117768229985848
878,-0.16728121049678746
879,1.009860267628813
880,-2.3542114344149927
881,-0.8854410267287625
882,3.6122235889656094
883,0.36759286862594764
884,1.7405270711026624
885,0.66538451233633
886,-1.9379806278346408
887,-1.9454636897329813
888,-2.9667924885068313
889,0.6556309370750522
890,-0.3466231729699436
891,-0.827642505036347
892,-2.8052915204282396
893,-1.010658629647763
894,-3.6645755378784513
895,-3.0862348195812435
896,-1.4608835793145771
897,2.3962770024873814
898,-0.35732558692305255
899,0.8204392913364955
900,1.3713245473871434
901,0.8741576399766788
902,1.8500802168000536
903,-3.0605624114091707
904,0.8364077755168343
905,-1.834966177054567
906,3.0482853621044854
907,0.849610362418725
908,-1.1329768707396708
909,-1.0474657468693027
910,-0.9528586953041377
911,-1.0028695085741375
912,2.9361282398486055
913,1.3832067647286428
914,-0.8525981326587292
915,1.8625723859857033
916,0.4078002195921908
917,-0.2980745326404156
918,0.4340254088198622
919,1.0252093938424163
920,1.9271347298604897
921,2.5306351018302378
922,1.0887646709459082
923,1.1182473966933109
924,-1.6119725426814469
925,1.3141431726201056
926,0.5299007804094958
927,-3.0545425525464416
928,-0.41364906101123045
929,1.3644191947841098
930,-0.43189670729871354
931,-2.036585532491137
932,0.097925903793519
933,1.023645489260384
934,2.2091583902830867
935,0.06474518051924134
936,0.34550936354096895
937,-0.8078628577307538
938,0.8076180728850374
939,2.3799490561291696
940,2.3524616756376604
941,-0.21966841907550178
942,-0.632415641676434
943,-1.0210655296760083
944,2.4358747645819587
945,2.323794787542872
946,0.9859145602582234
947,0.2171213526584648
948,0.7379149625897957
949,-0.18296616312800465
950,-2.0013937212137205
951,-0.7133351115169072
952,-1.0338812664613373
953,3.107827280936092
954,0.6720725480032838
955,-2.5304053331236247
956,0.31701749743188495
957,2.558711191097058
958,-1.132411518451221
959,0.44563514093318984
960,0.16327393198598475
961,0.6263830814022803
962,-1.4492148181615332
963,0.39627304034623617
964,-0.00899160721137042
965,2.185626762370581
966,-0.9023548709645158
967,-0.3840831246850449
968,-0.686977441023193
969,2.5332000521959843
970,-0.1948519134567878
971,-2.427369894490781
972,1.3355384497289853
973,1.2294584373899744
974,0.5559487445583099
975,0.4814899871336819
976,0.14234222136415836
977,-1.5010806923508013
978,-0.735920727008959
979,-1.2885501735775102
980,-0.9569687095786049
981,-1.6422763604727282
982,-0.005119424902854518
983,-1.0735317722953672
984,-0.08871208693985566
985,-0.6033060697674649
986,-1.4620177905699432
987,0.2478643930938339
988,-2.468545655010931
989,0.5487888055017045
990,0.5566883653278202
991,-2.2324071794824194
992,0.46143646217633666
993,-2.032693414409564
994,-1.5226213243088582
995,-0.9497549472275101
996,0.6417990153283863
997,-0.634399191351239
998,-3.6491893731308735
999,1.0663259446566593
1000,-1.0695369373934733
1001,2.3646554242399866
1002,-1.1358045721930072
1003,-0.934607962555442
1004,1.1614786358857678
1005,-0.29304363043921755
1006,0.890838170920123
1007,-0.7463166976734804
1008,-1.99522368330314
1009,0.8639388635162727
1010,-1.0658090920262218
1011,2.9528933480042485
1012,-0.20034213223674105
1013,0.1566382710090035
1014,2.8864015979272666
1015,-1.7374611427858726
1016,0.5508509273083428
1017,-0.04390339519620895
1018,-1.291904195923229
1019,-1.6189638733573652
1020,-0.5482450672831614
1021,2.018082668376664
1022,-0.7376201619284527
1023,-0.2197741174132458
1024,2.3469750906464895
1025,3.1285358434209836
1026,-0.9595854866313431
1027,0.9169209194441924
1028,0.8190080364507445
1029,-0.034508911372825433
1030,1.1353526403143284
1031,1.1018154962177744
1032,-1.0238793178301855
1033,0.5517739911684649
1034,0.5443067204314096
1035,0.09669365701172465
1036,0.5964566993678545
1037,-1.9518398771495433
1038,1.053668703202224
1039,-0.04055049508557071
1040,1.2086667809561318
1041,0.0042762246095475465
1042,1.191268143845528
1043,2.3758263854374486
1044,0.621769875137918
1045,1.8399734539322405
1046,1.3890051500351046
1047,-1.0106064626363744
1048,1.236922072807773
1049,0.12343679124831919
1050,2.5574815193614286
1051,-0.7743462678930637
1052,-2.0418019448962283
1053,-0.8824535818740958
1054,-0.5948059023595109
1055,0.8904203081231157
1056,-2.024855727298744
1057,-1.3008682812577521
1058,-1.673709213101199
1059,0.8796775168541369
1060,2.0263388487304006
1061,-1.7338523637246446
1062,-0.8429120540584673
1063,2.495699922716418
1064,3.7207785563468723
1065,1.9109126883602303
1066,1.763360590965627
1067,1.474704553078428
1068,-1.1954955782235026
1069,-0.9593670371886664
1070,0.21943694256248794
1071,-0.5780542810439608
1072,-2.0945447839933533
1073,0.44091518931865453
1074,3.200985355520761
1075,-0.36561972282570676
1076,1.5989650829404605
1077,0.3183987476432672
1078,-0.5811713188429096
1079,-0.9641843173722728
1080,-1.7593581375213285
1081,1.2693037418472146
1082,-0.6022170695386387
1083,-0.9737309777386419
1084,0.10682267440499818
1085,0.43354347289524053
1086,-3.967815692985033
1087,-1.0632721815970814
1088,-0.07556864074351627
1089,0.3768780475188242
1090,-1.7379410544982645
1091,0.1273568307054417
1092,0.21734674293254808
1093,0.30877243944358657
1094,-1.0284968008144555
1095,0.3334901733925888
1096,-0.912291630678561
1097,-1.4086853598663411
1098,0.5937356107671142
1099,3.039449525741874
1100,1.4379840816325535
1101,-3.74769574478416
1102,-0.9438689223297253
1103,-1.9877912347658353
1104,-0.5804586223034517
1105,2.565866817345945
1106,3.037151721556552
1107,-0.03936812029981476
1108,-1.311312913527406
1109,2.796890296187547
1110,0.946042450536461
1111,-0.3566730550330245
1112,-0.49867963615158356
1113,-2.434122476855634
1114,1.2647418892771873
1115,1.5068931219234347
1116,1.2155323621479952
1117,-0.05846416798674623
1118,-0.19805223149270515
1119,-1.5575824086763423
1120,-2.028580485361899
1121,0.9528395618102244
1122,0.4362096917892313
1123,1.0031012885163
1124,-4.823508725949871
1125,-1.3274570694770018
1126,0.3880181968047636
1127,-0.5510105485761411
1128,0.018438473921967694
1129,-3.022212443974407
1130,-1.4013522906432998
1131,-1.5452828544685344
1132,0.4093947672482908
1133,0.5486431880245536
1134,-0.7295318914514061
1135,1.3198493235442261
1136,-2.7500457148421247
1137,0.5546865973061993
1138,-0.6060961007138171
1139,1.6102061315248248
1140,1.0659592329904928
1141,1.1503827834298082
1142,0.5444416882438311
1143,-1.8282888046924193
1144,1.2236768816296046
1145,-1.4094790836926017
1146,0.8138784928819112
1147,1.4895790578612438
1148,-0.7194191002627179
1149,6.423005847264067
1150,-0.6926820832954633
1151,2.596580481133831
1152,-2.6954472195315398
1153,-1.267400655205599
1154,0.3097753810706032
1155,-0.5141304766270959
1156,-2.166381481372806
1157,4.300787264001501
1158,1.3113007429978625
1159,-0.3077987238858285
1160,0.15440037988814292
1161,-2.6208864838443695
1162,-0.8358944439453478
1163,0.3017588768701139
1164,1.8426000097034119
1165,-1.7060728755016938
1166,-2.099329825424754
1167,-3.6776100864711747
1168,0.49309580295560557
1169,0.27297622418437856
1170,-0.4461076224234688
1171,-0.5999819647644634
1172,-0.6706185603764742
1173,-0.7076438833649461
1174,2.4835304344104583
1175,-0.2847535910292191
1176,0.8350974670536154
1177,-1.789642412542704
1178,-1.0031090995789196
1179,0.2934015500566489
1180,2.9916212573741623
1181,2.1940651687704764
1182,0.6980100482418627
1183,0.2533971752009548
1184,0.3204973276238806
1185,1.256029251209915
1186,-1.6171672784737585
1187,2.1868691319142037
1188,1.1382827351400209
1189,-0.01058443907921007
1190,-0.406437127974288
1191,-0.18365142082646055
1192,-0.6437160463899547
1193,0.7207740048404039
1194,0.4813835511819178
1195,2.1432715652496195
1196,-1.808592227318989
1197,1.8057852501044003
1198,-0.38488323443296807
1199,-0.7854887102153079
1200,-0.7257646511934563
1201,3.4036452122839407
1202,0.12502434324021292
1203,-1.2648416166868766
1204,1.321570645767751
1205,-0.5712382609428143
1206,2.0096296553511563
1207,1.0062237649204377
1208,0.9312958364514258
1209,1.1444850228899395
1210,-1.2153123845059977
1211,0.11533119830468311
1212,-0.031077813610789456
1213,2.1658060391996994
1214,0.14868154575099857
1215,3.309918298366041
1216,-0.7314487986617052
